cyclomatic_complexity,cognitive_complexity,lines_of_code,comment_ratio,function_count,class_count,max_nesting_depth,avg_function_length,parameters_per_function,halstead_difficulty,halstead_effort,halstead_volume,maintainability_index,duplicate_ratio,coupling_score,import_count,has_error_handling,has_type_hints,test_coverage,has_bug
8,59,594,0.229,17,1,1,84.1,2.0,89.86,269559.15,2781.7,63.83,0.003,16.3,15,1,1,33.7,1
38,13,1932,0.259,21,6,6,33.5,4.5,75.76,15618.44,2979.99,10.59,0.129,14.0,15,0,1,24.7,1
8,80,452,0.407,27,8,4,8.1,1.5,39.3,334398.55,5349.77,83.39,0.206,12.1,3,1,1,35.9,1
1,58,1495,0.381,5,2,3,50.6,3.0,76.0,19186.6,3655.27,74.92,0.221,16.6,30,0,1,86.5,1
49,74,145,0.116,23,9,0,79.6,7.9,17.98,370845.28,5310.52,41.92,0.327,4.6,30,1,1,25.7,1
47,67,1063,0.344,15,4,5,10.0,0.2,10.95,178865.5,1229.74,68.84,0.076,4.9,27,1,0,1.3,1
12,45,1953,0.351,30,2,3,52.9,5.8,57.28,248841.81,6041.61,75.0,0.337,9.8,24,0,0,40.8,1
11,23,720,0.43,28,8,7,44.8,3.4,2.3,308315.54,5625.6,51.89,0.243,11.4,15,0,1,19.7,1
37,34,823,0.094,3,5,4,5.7,7.4,45.63,123084.31,2106.19,71.64,0.283,15.3,23,0,0,3.5,1
44,26,107,0.397,24,4,8,66.4,5.4,19.3,121075.43,5767.21,58.69,0.177,15.5,15,1,0,59.4,1
23,20,735,0.121,17,10,0,84.8,2.8,10.01,316295.26,8740.53,50.27,0.184,4.6,22,1,0,67.6,1
16,3,826,0.337,27,9,6,68.3,3.9,51.33,494097.16,2502.18,59.37,0.277,7.7,2,0,0,94.7,1
23,16,1791,0.156,9,3,7,97.1,7.0,92.36,362624.64,1299.21,67.44,0.423,13.3,23,1,0,35.5,1
47,3,301,0.002,26,2,2,25.6,5.9,6.86,195089.6,3935.65,50.26,0.483,17.9,27,0,0,70.2,1
42,73,1946,0.475,3,10,7,51.3,0.3,19.98,485697.85,7589.6,43.8,0.072,18.4,7,0,1,51.7,1
9,67,1805,0.377,3,8,4,40.8,5.4,65.71,366254.48,9134.92,76.88,0.484,14.6,24,0,1,50.1,1
24,25,450,0.098,1,7,4,69.3,3.4,47.06,201536.48,4309.17,31.57,0.298,1.5,8,1,1,22.1,1
1,17,1646,0.187,17,4,7,64.3,1.0,86.46,453705.93,4105.56,24.04,0.122,5.9,23,0,1,67.4,1
35,21,883,0.169,10,5,3,54.5,5.6,31.89,113599.12,4614.77,61.23,0.118,0.2,29,0,0,77.8,1
48,71,817,0.097,3,9,8,64.7,5.3,87.48,299528.98,8302.77,59.62,0.183,0.0,21,1,0,5.3,1
18,37,1619,0.481,2,7,7,85.6,6.5,63.03,1438.26,6263.63,31.58,0.41,12.7,15,1,0,14.4,1
10,46,1157,0.082,28,0,3,95.5,7.1,71.79,430609.22,2850.61,82.63,0.281,5.9,19,0,1,66.1,1
48,68,1800,0.32,15,0,2,33.0,2.5,60.19,320312.44,2343.53,10.2,0.122,15.2,22,1,1,90.5,1
45,16,556,0.378,22,9,8,5.5,1.3,13.81,414372.14,7838.77,68.5,0.32,10.3,3,1,1,83.9,1
43,50,944,0.373,3,7,4,80.9,0.0,60.5,497530.37,4761.71,76.35,0.15,6.6,19,0,1,11.6,1
17,35,1753,0.078,10,0,6,95.0,5.4,47.03,401062.16,1774.88,64.18,0.425,0.8,5,1,1,44.8,1
39,62,1301,0.03,29,1,7,96.8,7.5,61.33,483199.24,7970.78,19.33,0.164,0.8,17,1,0,97.3,1
42,20,118,0.48,25,6,5,97.8,1.2,41.84,331222.22,8205.5,56.77,0.156,19.1,2,0,0,67.8,1
33,39,862,0.41,2,3,8,59.7,4.8,23.97,112935.01,1859.97,25.67,0.22,2.7,26,0,1,78.7,1
23,69,1465,0.192,14,6,1,89.8,4.8,94.61,195537.24,3335.06,95.4,0.267,0.4,24,1,0,16.4,1
50,17,887,0.345,24,1,6,36.2,0.3,93.76,381211.69,5104.05,56.12,0.036,13.5,29,1,0,63.9,1
45,42,228,0.072,9,3,4,43.0,7.7,90.22,111652.79,6174.36,53.7,0.267,0.1,5,0,1,33.0,1
47,26,408,0.41,12,9,2,80.0,6.1,27.76,1299.77,8868.34,39.04,0.498,17.7,13,0,0,20.0,1
47,25,1889,0.027,23,3,7,95.4,7.7,87.47,215327.71,1642.7,97.8,0.36,7.2,13,1,0,73.9,1
27,16,442,0.193,1,6,4,84.4,7.1,27.79,450872.67,3300.72,40.55,0.026,8.9,26,1,0,80.6,1
4,51,1599,0.234,4,4,4,30.0,6.0,23.62,348472.85,1618.97,95.85,0.05,2.9,21,1,0,86.1,1
13,51,1811,0.271,5,7,4,3.2,0.1,90.11,341556.88,7681.23,45.22,0.492,11.3,13,0,1,75.8,1
30,80,570,0.286,13,9,2,34.3,5.5,17.88,56987.53,9105.39,18.57,0.146,8.4,12,1,1,88.2,1
45,1,829,0.163,18,8,0,95.8,1.5,2.31,402772.69,6305.32,42.19,0.332,15.1,1,1,1,86.9,1
16,22,134,0.16,23,4,8,69.7,1.0,40.09,401074.33,5044.05,48.53,0.408,12.4,10,0,1,49.1,1
44,52,305,0.152,1,7,2,43.7,7.9,26.27,126437.14,6989.56,52.54,0.215,0.8,26,1,0,83.7,1
31,52,1572,0.368,2,0,5,97.1,4.2,40.73,449062.06,9223.62,65.67,0.116,17.7,8,1,0,47.5,1
11,6,154,0.412,5,1,8,30.1,0.8,75.72,207870.14,5948.78,77.78,0.309,2.0,17,1,0,27.1,1
43,22,443,0.423,5,9,4,56.0,0.7,12.35,220877.87,6208.68,54.42,0.398,15.9,17,0,1,48.3,1
14,10,1180,0.425,21,2,0,81.8,0.4,62.42,293205.89,5732.89,26.71,0.2,15.5,7,1,0,57.6,1
20,55,349,0.077,4,7,2,94.0,1.4,14.85,43301.8,998.01,15.33,0.395,6.4,4,0,1,14.1,1
27,74,1450,0.319,23,10,4,92.1,7.2,72.79,176400.17,9616.56,45.83,0.349,10.6,29,0,0,82.3,1
49,23,1325,0.445,1,9,2,24.8,5.3,29.16,289295.99,8455.0,67.92,0.205,7.1,19,0,0,32.9,1
36,3,1739,0.108,12,7,3,99.4,7.3,44.26,69287.8,492.9,25.73,0.239,3.2,11,1,1,10.3,1
8,68,1599,0.114,29,5,2,32.8,2.6,5.15,338415.67,7669.19,33.91,0.182,1.8,11,0,1,42.6,1
39,19,1327,0.233,19,0,7,14.3,4.3,78.65,428591.37,7431.46,99.0,0.362,10.8,22,1,0,12.2,1
20,15,1693,0.394,24,2,7,78.7,2.0,25.4,111685.53,5389.02,36.08,0.218,0.3,19,0,0,99.9,1
33,27,1568,0.313,23,4,7,19.9,2.5,62.37,439414.14,8795.57,16.0,0.323,10.3,7,1,0,3.7,1
18,57,52,0.308,2,2,7,66.6,5.8,21.2,350388.58,2773.7,71.29,0.204,18.6,20,0,1,62.7,1
40,48,1085,0.384,25,3,0,21.5,5.0,61.59,349631.03,1598.41,68.1,0.265,17.5,19,0,0,91.1,1
20,78,1086,0.284,12,3,3,58.4,7.9,12.14,98810.35,9800.05,49.14,0.354,0.8,8,0,1,75.3,1
20,19,280,0.282,25,5,6,36.3,2.2,29.92,349086.58,6926.17,85.7,0.297,9.9,17,0,0,23.0,1
9,24,149,0.254,1,3,2,23.4,3.8,41.49,374383.67,1482.4,52.94,0.433,2.1,5,0,1,31.6,1
36,36,295,0.382,12,8,2,74.3,2.7,98.25,123916.4,3475.39,93.04,0.293,6.0,29,1,1,56.2,1
50,19,1122,0.14,10,8,0,39.2,0.3,47.8,486247.05,8724.53,25.53,0.48,7.0,6,0,1,60.6,1
10,64,1096,0.047,14,1,4,10.4,3.8,1.06,114708.61,5978.04,23.35,0.297,12.6,20,1,0,7.2,1
24,17,334,0.165,14,4,4,82.3,2.1,87.68,293186.57,8264.37,13.58,0.055,15.4,28,1,0,40.2,1
48,76,1372,0.405,1,9,6,98.6,7.2,88.98,265566.71,3890.74,75.21,0.112,13.7,16,0,0,40.1,1
36,67,1064,0.23,13,8,1,79.6,1.7,92.75,28037.34,9620.3,54.84,0.049,8.6,0,1,0,47.2,1
50,14,428,0.248,22,7,4,16.6,2.6,71.07,43902.37,4031.46,44.58,0.148,17.4,24,0,1,33.3,1
28,60,847,0.312,16,2,1,9.7,6.3,96.5,95602.96,1809.37,20.19,0.09,14.5,25,0,1,97.3,1
15,79,120,0.429,8,0,6,21.2,1.9,61.7,387644.06,6687.59,11.98,0.01,3.5,4,0,1,99.8,1
49,76,642,0.182,15,7,7,71.7,7.5,38.45,222064.24,6958.57,75.72,0.286,3.7,12,1,0,59.3,1
36,15,1845,0.035,1,10,0,21.2,4.8,12.83,189344.9,5527.96,91.2,0.361,2.1,2,0,0,23.8,1
46,44,557,0.459,7,5,5,63.3,0.5,63.66,73517.27,5549.02,19.15,0.033,10.9,24,1,0,63.6,1
15,33,638,0.267,7,9,1,61.2,3.4,79.25,202766.66,8971.45,88.2,0.479,16.7,24,1,0,88.6,1
29,21,1925,0.466,30,9,1,24.3,6.7,17.93,135462.58,1117.29,77.1,0.403,2.6,8,0,0,46.4,1
12,14,690,0.174,13,8,2,14.8,1.9,25.21,398180.09,1082.42,58.03,0.202,19.6,27,0,0,74.6,1
11,1,323,0.37,20,4,6,4.6,1.5,12.08,434672.68,3448.35,80.06,0.397,15.9,7,1,1,30.2,1
11,22,1065,0.421,17,5,7,16.6,6.9,85.14,137334.36,8508.54,51.69,0.003,8.3,30,0,1,1.3,1
45,30,1516,0.203,27,6,5,71.5,2.0,30.46,391049.13,4076.68,19.86,0.448,1.5,25,1,0,2.3,1
49,10,1174,0.329,3,8,8,38.3,5.5,8.93,251346.76,4051.99,73.14,0.295,10.3,19,1,1,70.6,1
42,31,1209,0.141,28,3,1,88.7,5.1,6.8,203684.23,3194.46,15.78,0.092,2.9,21,0,0,38.4,1
4,43,1803,0.045,7,3,5,44.6,3.4,59.49,155134.96,4065.47,62.71,0.224,18.6,24,1,0,79.8,1
47,0,899,0.391,24,8,0,12.2,2.8,72.46,27396.56,6872.68,54.66,0.193,3.6,6,1,1,75.9,1
16,22,1660,0.156,2,10,0,96.9,0.7,7.87,151098.57,8479.02,78.38,0.122,13.6,20,1,0,2.7,1
33,67,1130,0.138,2,7,8,78.5,6.3,94.1,67023.13,4902.31,80.44,0.03,7.2,17,1,1,6.0,1
47,75,22,0.041,19,6,4,85.3,7.4,95.99,211480.32,3867.18,58.84,0.068,0.9,13,1,1,76.3,1
36,27,957,0.047,26,10,8,51.7,4.5,96.0,379530.95,7930.0,90.15,0.146,7.2,11,1,1,9.5,1
39,6,1174,0.266,29,0,5,19.9,2.3,49.9,357520.96,1250.58,90.78,0.24,11.3,22,0,1,69.5,1
26,73,1078,0.069,2,5,6,89.4,5.1,55.69,61780.25,293.65,70.36,0.208,13.5,29,1,0,87.0,1
49,3,1967,0.477,16,9,7,19.9,4.4,84.43,167690.94,5269.24,64.84,0.239,8.1,27,0,1,42.9,1
32,9,1053,0.018,13,5,6,44.5,6.8,1.54,32499.09,1595.46,74.75,0.012,16.1,12,1,1,72.9,1
16,49,1014,0.468,18,2,5,37.9,4.8,44.81,290003.86,5304.72,62.9,0.334,6.4,30,1,1,88.5,1
39,25,221,0.357,15,4,0,48.2,4.1,55.44,254986.98,4667.27,14.64,0.117,1.3,28,0,0,96.7,1
44,26,542,0.446,26,0,4,64.4,4.7,97.36,338712.74,2981.62,26.89,0.07,1.3,9,0,1,41.3,1
29,27,115,0.375,3,5,0,54.7,4.9,62.64,175602.87,1007.02,99.14,0.101,17.1,28,1,1,82.0,1
3,44,1344,0.111,7,3,6,36.5,5.1,55.04,134518.1,1436.16,38.46,0.014,8.0,5,0,1,93.3,1
27,54,577,0.128,16,10,0,20.2,5.9,50.24,304943.49,6350.42,83.91,0.398,18.2,12,1,0,57.2,1
12,26,294,0.188,2,1,2,62.2,0.3,43.87,87519.57,4629.91,45.6,0.265,15.6,20,1,0,84.7,1
47,61,1715,0.462,5,4,5,49.0,0.9,30.1,346575.79,4145.46,17.99,0.117,5.4,0,1,1,47.9,1
29,34,1738,0.011,30,2,8,22.4,5.3,78.21,438797.08,4222.34,62.05,0.17,4.8,25,0,0,22.5,1
37,15,1798,0.189,11,7,2,43.5,4.7,9.5,45614.93,6498.27,97.25,0.015,8.0,22,1,0,37.0,1
11,31,31,0.318,7,9,7,99.0,5.9,11.83,240411.74,3278.02,98.23,0.186,11.6,10,1,1,32.8,1
21,72,64,0.352,24,6,5,98.8,2.3,16.21,318419.26,4279.26,68.71,0.026,1.1,25,0,0,47.8,1
36,78,1384,0.324,18,1,0,22.3,7.5,27.49,350639.38,9674.73,10.03,0.486,14.8,17,0,1,13.9,1
41,77,1510,0.347,7,4,7,90.3,4.3,1.0,58742.82,9628.22,13.79,0.247,14.1,5,0,1,50.8,1
13,4,467,0.088,25,1,0,57.1,3.6,40.27,423871.33,5215.36,71.36,0.086,11.2,20,0,0,46.6,1
43,23,866,0.116,5,5,0,89.2,5.2,41.78,193917.76,2575.43,57.5,0.302,1.5,30,0,1,12.9,1
27,42,1477,0.117,15,6,5,41.3,0.5,79.5,347637.23,4807.04,70.73,0.173,5.7,6,0,0,70.9,1
2,30,747,0.056,17,4,2,72.2,6.1,95.62,236953.64,2369.02,96.39,0.319,12.1,1,0,1,93.2,1
17,38,1978,0.493,3,7,0,29.5,4.6,67.86,207473.25,6638.87,39.76,0.108,16.7,6,1,1,17.7,1
49,14,1572,0.008,22,5,7,57.9,4.8,53.57,277072.59,8889.61,25.5,0.031,18.0,7,1,0,61.3,1
18,72,1781,0.092,27,0,1,83.7,1.4,24.66,492367.38,9562.07,85.45,0.45,4.5,7,1,0,53.4,1
27,22,1472,0.464,30,2,6,23.8,7.3,38.53,170378.86,8804.88,87.78,0.041,2.5,19,1,1,60.4,1
24,76,798,0.044,11,10,2,40.1,1.4,30.25,315540.09,9630.13,70.08,0.064,0.2,8,1,0,87.1,1
2,28,1471,0.223,26,0,8,51.9,4.9,3.68,378036.72,6328.08,40.26,0.393,14.1,14,1,1,44.8,1
48,34,1688,0.323,25,6,1,43.2,3.6,54.17,382044.29,3970.72,16.12,0.09,11.9,29,1,0,75.9,1
46,65,1866,0.312,26,2,7,26.2,1.2,24.2,265529.91,9346.64,50.39,0.022,10.1,24,0,0,66.5,1
13,31,733,0.079,20,6,2,17.3,0.6,38.94,463206.0,1248.7,70.68,0.453,7.5,27,1,1,60.0,1
23,39,1742,0.329,6,6,1,50.8,2.4,72.5,359031.27,1724.24,51.61,0.398,8.9,14,1,0,82.8,1
1,29,1421,0.183,28,1,0,23.5,5.4,95.13,155687.71,3014.42,18.36,0.471,8.9,17,0,1,86.2,1
45,79,1675,0.215,2,1,4,46.0,1.0,89.21,468087.5,7963.95,70.83,0.431,19.1,19,1,0,88.5,1
34,35,1626,0.244,18,1,3,12.3,3.0,42.14,373400.82,600.5,93.44,0.428,4.8,8,1,1,3.3,1
5,62,810,0.3,3,6,3,83.4,1.6,49.64,395723.16,4781.27,62.87,0.066,15.5,3,0,1,8.4,1
37,67,160,0.076,20,8,7,33.0,0.8,24.39,12506.77,2587.46,35.6,0.266,12.9,12,0,0,45.2,1
36,28,1671,0.174,17,2,4,68.3,4.0,8.84,220737.13,1606.08,57.15,0.415,5.4,10,1,1,11.8,1
32,4,88,0.496,19,10,4,81.2,2.5,37.74,220115.01,5337.55,81.93,0.147,1.7,2,0,0,93.2,1
47,7,735,0.12,7,5,2,88.1,6.3,58.71,223568.01,137.53,90.48,0.253,12.5,15,0,0,14.8,1
36,31,1544,0.475,15,5,1,54.2,0.6,58.55,206616.08,6465.23,43.24,0.179,16.5,21,0,0,55.9,1
12,54,688,0.089,26,7,7,45.9,2.5,56.55,11839.78,6675.4,84.59,0.436,13.5,22,1,0,92.0,1
19,12,257,0.172,24,0,3,28.8,4.1,30.8,421994.91,9753.52,78.18,0.483,18.5,25,1,0,64.9,1
49,77,787,0.46,22,0,5,4.8,3.6,46.73,282176.23,7149.48,73.39,0.234,16.2,25,1,0,59.2,1
47,40,964,0.389,22,7,2,40.0,7.8,58.62,205422.62,9912.69,87.86,0.096,6.6,30,0,1,53.0,1
40,0,715,0.303,2,2,0,96.3,4.4,48.77,433724.83,9720.77,15.42,0.394,1.1,11,0,1,33.1,1
5,42,1407,0.365,9,1,8,40.0,5.8,46.75,242082.01,4325.78,85.2,0.42,10.8,9,1,1,63.9,1
13,49,787,0.378,27,7,0,55.7,2.4,75.96,309678.61,2101.53,32.16,0.495,7.8,10,0,0,40.3,1
44,30,693,0.155,17,4,5,72.1,6.4,27.53,66993.88,3620.47,35.2,0.108,14.8,2,0,1,55.7,1
33,64,845,0.14,1,8,0,24.2,3.6,80.69,346614.35,9377.08,34.92,0.33,16.9,22,1,0,70.9,1
47,11,677,0.043,22,9,5,46.3,6.9,57.72,4905.98,1128.34,42.82,0.071,2.7,7,1,0,52.7,1
34,46,168,0.349,3,7,1,20.5,1.7,48.42,236195.74,5024.57,73.13,0.348,0.9,0,0,1,47.6,1
4,8,1414,0.478,25,5,3,35.1,5.5,40.14,62983.65,6713.33,26.48,0.247,16.7,10,0,0,38.4,1
28,78,702,0.305,8,6,3,88.6,7.3,99.17,410906.25,707.75,49.67,0.021,11.0,25,1,0,31.7,1
6,80,1533,0.061,5,6,1,72.5,6.8,21.49,417322.33,4868.73,97.11,0.149,0.6,1,1,0,10.3,1
3,60,682,0.404,16,3,7,12.7,0.5,17.13,292640.47,4348.29,41.01,0.184,6.3,24,1,0,35.6,1
3,35,914,0.281,27,9,0,92.2,2.4,48.05,403901.75,6473.65,27.49,0.082,5.3,18,0,1,37.4,1
19,73,257,0.038,16,4,3,66.5,1.1,9.8,185297.56,8773.51,30.14,0.093,10.7,17,1,0,14.4,1
38,67,1698,0.128,27,1,4,46.1,6.8,19.24,438900.92,7948.76,65.36,0.344,18.1,9,0,0,59.5,1
49,24,608,0.429,19,0,4,47.1,1.3,89.85,359387.72,8253.47,73.48,0.281,4.3,6,0,1,58.6,1
25,16,1068,0.392,22,4,0,26.0,6.8,84.36,123645.69,3551.26,94.98,0.433,16.2,7,0,0,99.5,1
38,32,476,0.463,26,7,6,78.1,6.5,71.32,337996.93,2199.49,80.03,0.417,15.5,15,1,1,2.9,1
8,25,1056,0.31,2,9,0,30.2,3.6,45.52,388369.57,1625.93,62.91,0.155,19.1,15,0,1,48.2,1
34,25,122,0.358,27,0,4,72.0,5.0,98.49,418362.88,992.87,30.49,0.205,4.8,23,1,0,51.7,1
47,43,678,0.315,12,4,5,63.9,5.8,36.05,47559.6,4709.43,86.11,0.169,12.8,5,0,0,61.6,1
32,59,129,0.043,24,3,0,16.4,3.6,95.12,444707.17,7287.48,27.33,0.497,2.6,20,1,0,18.4,1
12,40,837,0.356,13,3,5,70.1,3.5,87.4,410495.74,1740.51,66.24,0.062,2.6,5,1,0,5.5,1
12,26,43,0.351,28,4,2,47.0,0.6,29.87,309026.38,5704.6,13.05,0.354,18.5,18,1,0,78.9,1
31,11,1374,0.048,4,2,5,98.0,3.4,77.56,366969.08,2078.84,26.57,0.137,5.2,5,1,1,5.3,1
35,75,362,0.298,19,10,2,7.0,4.8,23.54,65080.84,7094.35,36.14,0.496,14.6,20,1,1,50.3,1
24,77,592,0.269,11,8,1,38.7,3.5,12.96,16186.89,7239.33,83.81,0.116,9.1,0,1,1,74.8,1
3,80,750,0.207,18,5,0,18.7,1.5,60.35,444873.71,7087.68,59.69,0.091,18.6,5,0,1,17.4,1
45,45,404,0.029,30,2,2,18.3,2.3,75.21,374433.82,1158.69,57.22,0.46,3.3,0,1,1,60.9,1
49,23,1874,0.492,17,0,4,95.6,4.4,14.4,32600.51,6073.51,48.57,0.305,3.3,16,0,1,72.9,1
13,6,479,0.094,23,10,0,28.4,3.7,80.45,51920.12,2636.43,82.49,0.178,17.3,10,0,1,84.2,1
14,61,1255,0.453,5,8,4,77.7,3.5,50.72,12327.73,5804.53,56.39,0.011,0.2,6,0,0,17.4,1
43,31,787,0.245,23,9,8,4.0,6.8,25.11,227035.7,6197.29,43.03,0.051,0.3,23,1,1,42.9,1
3,77,234,0.111,9,2,1,9.1,3.1,68.81,359357.86,4874.31,56.59,0.471,4.7,5,1,1,32.4,1
16,51,857,0.388,29,3,6,47.8,0.3,19.58,434533.47,8418.15,72.42,0.203,15.1,12,0,1,36.7,1
48,74,972,0.231,18,5,1,18.9,7.4,52.11,195204.39,8089.3,28.12,0.412,2.8,27,1,1,59.3,1
8,71,416,0.079,6,1,7,36.9,5.7,4.95,282894.97,6851.65,50.49,0.224,6.5,8,0,0,84.4,1
24,24,206,0.182,6,6,3,25.0,4.9,74.46,405208.75,8535.91,85.9,0.415,19.5,29,0,1,96.7,1
11,52,317,0.054,4,1,7,59.7,2.7,65.89,359180.85,8239.31,34.69,0.274,19.2,7,0,1,67.6,1
8,5,1484,0.114,25,9,6,87.5,1.6,7.88,161470.43,2340.74,96.04,0.436,13.0,22,1,0,51.6,1
36,51,249,0.164,19,9,3,94.7,2.6,19.35,118770.33,1541.75,59.51,0.194,4.5,2,1,1,45.5,1
27,67,700,0.361,8,5,5,94.1,3.1,74.61,486804.12,6043.01,16.2,0.13,16.8,13,1,1,35.3,1
1,47,672,0.481,13,3,0,61.3,5.4,89.57,238420.8,4194.53,58.01,0.099,11.5,5,0,0,92.3,1
47,16,292,0.23,15,7,2,5.8,0.6,33.98,320050.17,5774.51,67.51,0.499,18.6,18,1,1,73.2,1
48,45,1530,0.431,20,4,0,5.8,6.7,48.6,266034.22,2445.3,41.32,0.196,11.4,21,1,1,94.3,1
44,53,1596,0.154,16,5,3,84.6,1.6,35.67,16552.84,5321.82,31.38,0.475,6.5,23,0,0,92.9,1
47,80,1569,0.149,14,3,4,81.4,2.2,61.17,275989.58,2482.9,99.67,0.404,3.0,21,1,1,77.3,1
22,12,264,0.089,20,6,2,59.9,1.6,33.26,77311.21,1131.25,36.09,0.045,1.8,15,1,0,16.5,1
5,71,257,0.337,24,7,2,27.4,7.7,90.04,386285.8,6464.77,79.17,0.106,0.0,23,1,0,39.1,1
49,69,935,0.421,8,10,4,35.0,2.0,3.44,333829.96,2393.78,61.5,0.188,17.7,9,0,0,38.3,1
46,75,1706,0.318,19,10,1,10.0,1.0,68.62,108334.02,3139.06,75.43,0.419,0.6,30,0,1,81.1,1
15,6,625,0.13,14,0,7,59.3,1.7,41.1,113924.16,6114.44,70.78,0.074,19.9,19,0,0,56.5,1
21,54,1114,0.412,23,4,1,99.4,1.9,14.73,309745.87,8203.15,20.98,0.288,0.1,9,1,0,85.8,1
22,57,1089,0.123,29,8,0,89.4,1.1,97.84,455458.49,4700.04,90.5,0.445,10.2,19,1,1,7.2,1
46,5,920,0.026,2,6,4,35.2,6.5,98.46,163992.89,9823.26,30.61,0.383,0.2,8,1,0,54.1,1
11,30,1615,0.213,28,2,8,94.4,4.6,11.88,67302.34,5844.67,25.83,0.029,16.5,26,1,1,58.1,1
6,39,11,0.432,12,9,8,56.5,7.3,95.9,232259.69,2625.35,20.01,0.019,10.5,24,0,1,18.8,1
43,8,835,0.423,16,7,1,68.6,3.4,13.33,150955.15,6408.83,74.52,0.017,8.7,9,0,1,95.8,1
33,76,1695,0.332,26,6,6,11.9,1.0,92.83,314652.38,5814.35,32.4,0.484,11.9,22,0,0,85.3,1
3,3,1201,0.455,26,0,1,71.3,1.6,90.7,116685.85,1388.67,14.79,0.124,10.9,24,0,0,65.7,1
9,13,360,0.361,23,7,8,92.8,1.5,68.58,220300.83,5737.02,69.79,0.012,12.5,18,1,0,7.0,1
1,72,200,0.376,13,0,2,32.1,4.3,4.45,377216.26,9092.3,34.38,0.258,6.0,6,1,0,20.0,1
35,54,1167,0.034,19,9,3,90.3,6.5,66.55,122426.56,3320.46,39.35,0.234,7.5,26,0,0,9.9,1
40,72,649,0.215,19,3,0,86.6,6.6,30.26,14712.49,2815.14,83.8,0.473,12.7,13,0,0,84.3,1
21,6,620,0.475,2,10,3,91.3,5.5,9.13,97372.04,1941.31,29.77,0.27,1.7,4,1,0,14.8,1
14,50,727,0.45,5,7,5,27.6,4.9,52.56,464358.49,745.12,19.95,0.022,0.5,20,1,1,36.7,1
19,39,1906,0.071,10,8,1,40.9,6.9,65.48,392266.29,393.13,64.58,0.298,8.9,11,0,0,17.1,1
6,33,610,0.215,1,7,8,65.7,1.9,42.1,259594.31,8158.93,52.31,0.072,11.0,26,1,0,85.0,1
20,22,585,0.25,15,3,7,45.1,1.3,44.18,407372.95,1976.38,31.64,0.321,0.8,12,0,0,16.1,1
22,80,679,0.269,3,0,7,53.7,3.6,75.21,368676.92,754.82,92.91,0.007,17.7,1,1,0,59.1,1
12,28,220,0.387,26,0,8,81.0,0.8,10.52,457094.76,1777.43,95.83,0.388,15.5,2,0,0,47.3,1
5,20,1446,0.3,16,2,3,54.7,5.4,15.47,15248.91,5730.05,17.26,0.486,13.4,27,1,0,23.1,1
24,50,1823,0.259,27,9,4,32.0,2.7,81.95,105682.3,6783.95,12.03,0.293,4.0,11,1,0,23.3,1
30,0,1167,0.237,15,1,6,97.9,0.8,75.3,122352.95,819.4,30.19,0.174,5.9,1,0,1,35.1,1
32,3,1606,0.058,10,10,3,59.8,5.5,17.0,21124.23,3814.83,68.54,0.299,3.7,28,1,0,49.3,1
38,12,1094,0.484,22,2,0,13.8,6.6,86.34,205199.72,1723.79,75.16,0.305,14.9,9,1,1,23.5,1
21,29,303,0.083,21,0,2,44.2,4.5,91.47,7336.01,6386.0,24.11,0.41,19.5,18,0,0,30.3,1
14,76,369,0.254,2,1,8,91.5,1.5,30.19,325641.87,9752.36,77.2,0.484,9.4,27,0,1,86.3,1
50,29,1097,0.145,5,4,3,19.5,7.8,1.52,234616.8,4512.24,32.03,0.343,18.8,3,0,0,88.3,1
31,54,1731,0.018,7,0,5,87.6,5.7,96.21,7222.13,3065.81,76.97,0.448,0.8,29,0,1,28.0,1
47,50,1870,0.029,23,1,8,26.9,0.9,76.57,218323.65,7965.57,55.37,0.07,11.1,2,1,1,7.2,1
2,46,215,0.489,21,10,6,83.0,3.1,61.1,467985.52,9741.64,48.72,0.104,2.1,9,1,1,63.1,1
36,39,507,0.42,1,4,7,54.0,5.7,37.79,249789.47,9586.67,19.48,0.183,1.9,12,0,1,76.2,1
4,49,1859,0.182,25,10,6,68.7,6.2,53.36,62660.19,510.87,68.47,0.452,19.3,7,0,0,74.7,1
9,57,1600,0.101,23,6,7,58.1,7.1,10.77,33489.03,7899.29,49.83,0.343,11.9,8,0,0,57.3,1
27,65,1644,0.487,21,9,3,61.0,1.2,89.09,226389.77,8014.55,34.68,0.043,16.1,28,0,0,41.9,1
29,79,1297,0.257,22,3,1,96.9,7.1,32.78,153522.01,7852.85,81.96,0.378,20.0,8,0,1,68.1,1
6,36,777,0.142,19,9,0,91.3,0.7,68.94,255271.37,340.39,11.99,0.337,16.7,4,1,1,2.1,1
38,19,168,0.145,11,8,8,91.3,7.5,89.53,122137.79,8343.73,12.09,0.232,5.5,7,1,1,72.1,1
17,47,1915,0.331,4,0,0,78.6,3.2,84.12,319298.61,8652.87,35.05,0.164,18.0,6,1,1,12.4,1
17,75,979,0.379,24,2,2,12.6,1.9,34.79,362254.96,887.45,46.04,0.233,8.3,18,0,0,36.1,1
22,48,307,0.485,18,6,2,17.0,1.1,40.79,114774.56,6373.23,79.71,0.18,1.0,8,0,1,62.2,1
9,54,559,0.5,1,7,6,71.2,7.6,52.96,499648.1,9946.93,44.4,0.119,2.6,12,1,0,11.6,1
7,18,1193,0.191,8,0,6,71.8,4.9,77.99,16346.66,7333.78,56.83,0.173,11.2,15,1,1,27.8,1
